Unnamed: 0,psf_over_re,obs_lr,obs_elr,e,n,Reff_fac,corr_lr,corr_elr
0,0.1,1.0,1.0,1.0,2.0,1.0,1.0558517804471563,1.0749602056408147
1,0.108,1.0,1.0,1.0,2.0,1.0,1.0644133991414781,1.0853604794760747
2,0.11599999999999999,1.0,1.0,1.0,2.0,1.0,1.0734097729866754,1.0962303051512643
3,0.124,1.0,1.0,1.0,2.0,1.0,1.082818935930595,1.1075471377435975
4,0.132,1.0,1.0,1.0,2.0,1.0,1.0926199796226357,1.1192895680501804
5,0.14,1.0,1.0,1.0,2.0,1.0,1.1027928373294018,1.1314370801477447
6,0.14800000000000002,1.0,1.0,1.0,2.0,1.0,1.1133181118226627,1.1439698587666933
7,0.15600000000000006,1.0,1.0,1.0,2.0,1.0,1.1241769372439399,1.1568686350250108
8,0.16399999999999998,1.0,1.0,1.0,2.0,1.0,1.135350867755829,1.1701145623019027
9,0.172,1.0,1.0,1.0,2.0,1.0,1.1468217877010274,1.1836891162296015
10,0.18000000000000002,1.0,1.0,1.0,2.0,1.0,1.1585718393191287,1.1975740143083033
11,0.188,1.0,1.0,1.0,2.0,1.0,1.170583365012754,1.2117511517289794
12,0.196,1.0,1.0,1.0,2.0,1.0,1.1828388618323593,1.2262025507650447
13,0.204,1.0,1.0,1.0,2.0,1.0,1.1953209463437677,1.2409103216598243
14,0.212,1.0,1.0,1.0,2.0,1.0,1.208012328408012,1.2558566333545909
15,0.22,1.0,1.0,1.0,2.0,1.0,1.220895792676026,1.2710236927137395
16,0.228,1.0,1.0,1.0,2.0,1.0,1.2339541868064496,1.2863937311385658
17,0.236,1.0,1.0,1.0,2.0,1.0,1.2471704155711332,1.3019489976396303
18,0.244,1.0,1.0,1.0,2.0,1.0,1.260527440132642,1.3176717575743775
19,0.252,1.0,1.0,1.0,2.0,1.0,1.2740082818703709,1.3335442963621502
20,0.26,1.0,1.0,1.0,2.0,1.0,1.2875960302036373,1.3495489275707548
21,0.268,1.0,1.0,1.0,2.0,1.0,1.301273853916345,1.3656680048330474
22,0.276,1.0,1.0,1.0,2.0,1.0,1.3150250155323426,1.3818839371029337
23,0.28400000000000003,1.0,1.0,1.0,2.0,1.0,1.3288328883263112,1.398179206801053
24,0.29200000000000004,1.0,1.0,1.0,2.0,1.0,1.3426809755841513,1.4145363904336707
25,0.30000000000000004,1.0,1.0,1.0,2.0,1.0,1.3565529317510874,1.4309381812959536
26,0.30800000000000005,1.0,1.0,1.0,2.0,1.0,1.3704325851264187,1.4473674138942918
27,0.3160000000000001,1.0,1.0,1.0,2.0,1.0,1.384303961782032,1.4638070897428475
28,0.3240000000000001,1.0,1.0,1.0,2.0,1.0,1.3981513103983005,1.4802404042079433
29,0.332,1.0,1.0,1.0,2.0,1.0,1.4119591277263752,1.4966507740909787
30,0.34,1.0,1.0,1.0,2.0,1.0,1.4257121844006901,1.5130218656567642
31,0.348,1.0,1.0,1.0,2.0,1.0,1.4393955508400278,1.5293376228299613
32,0.35600000000000004,1.0,1.0,1.0,2.0,1.0,1.4529946229900708,1.5455822952979588
33,0.364,1.0,1.0,1.0,2.0,1.0,1.4664951476750985,1.5617404662742285
34,0.37200000000000005,1.0,1.0,1.0,2.0,1.0,1.4798832473415764,1.5777970796921499
35,0.38,1.0,1.0,1.0,2.0,1.0,1.4931454439918197,1.5937374666155208
36,0.38799999999999996,1.0,1.0,1.0,2.0,1.0,1.5062686821217819,1.6095473706685426
37,0.396,1.0,1.0,1.0,2.0,1.0,1.5192403504932452,1.62521297230496
38,0.40399999999999997,1.0,1.0,1.0,2.0,1.0,1.53204830258727,1.6407209117532264
39,0.412,1.0,1.0,1.0,2.0,1.0,1.544680875602618,1.6560583104919822
40,0.42,1.0,1.0,1.0,2.0,1.0,1.5571269078798817,1.6712127911276928
41,0.4280000000000001,1.0,1.0,1.0,2.0,1.0,1.5693757546491756,1.6861724955639292
42,0.4360000000000001,1.0,1.0,1.0,2.0,1.0,1.5814173020163256,1.7009261013693087
43,0.4440000000000001,1.0,1.0,1.0,2.0,1.0,1.5932419791194345,1.7154628362685553
44,0.4520000000000001,1.0,1.0,1.0,2.0,1.0,1.6048407684043686,1.7297724906982193
45,0.4600000000000001,1.0,1.0,1.0,2.0,1.0,1.6162052139840153,1.7438454283853546
46,0.4680000000000001,1.0,1.0,1.0,2.0,1.0,1.6273274280619592,1.7576725949236625
47,0.47600000000000003,1.0,1.0,1.0,2.0,1.0,1.6382000954164104,1.7712455243372272
48,0.484,1.0,1.0,1.0,2.0,1.0,1.6488164759547312,1.784556343636883
49,0.49200000000000005,1.0,1.0,1.0,2.0,1.0,1.6591704053625904,1.7975977753883503
